feature,r
LDA50_abstract_weight__0_network_state_resting,0.023119131659497378
LDA50_abstract_weight__1_anxiety_trait_personality,-0.00811405030752028
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.021640368874068713
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.05094510581329201
LDA50_abstract_weight__4_stimulus_time_repetition,-0.0063786728777357245
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.036954459123779586
LDA50_abstract_weight__6_auditory_speech_temporal,-0.008489206833474943
LDA50_abstract_weight__7_reward_feedback_striatum,0.008635152223735251
LDA50_abstract_weight__8_mpfc_social_medial,0.04930655336822223
LDA50_abstract_weight__9_memory_working_wm,0.05401372180264495
LDA50_abstract_weight__10_food_taste_weight,-0.005604834625156405
LDA50_abstract_weight__11_learning_training_practice,-0.006238437888816446
LDA50_abstract_weight__12_women_men_sex,-0.001898651292658196
LDA50_abstract_weight__13_fear_threat_smokers,0.001662474607623476
LDA50_abstract_weight__14_disease_ad_pd,-0.010876756262146351
LDA50_abstract_weight__15_task_performance_cognitive,0.06816266398126812
LDA50_abstract_weight__16_response_inhibition_control,0.06291009504468392
LDA50_abstract_weight__17_motor_cortex_hand,-0.03859522921255239
LDA50_abstract_weight__18_number_ips_numerical,0.006154698095557532
LDA50_abstract_weight__19_action_actions_observation,-0.002311888737053516
LDA50_abstract_weight__20_control_conflict_task,0.03944409480243148
LDA50_abstract_weight__21_matter_volume_structural,-0.07622390841707752
LDA50_abstract_weight__22_method_group_approach,-0.07957292399676455
LDA50_abstract_weight__23_asd_autism_group,0.03171056418551289
LDA50_abstract_weight__24_age_adults_older,0.018440135393604614
LDA50_abstract_weight__25_spatial_body_human,-0.05693496615045782
LDA50_abstract_weight__26_emotional_amygdala_negative,0.040492523107986955
LDA50_abstract_weight__27_disorder_adhd_group,-0.025959365391238276
LDA50_abstract_weight__28_social_empathy_moral,0.0444157065715
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.025690062320238863
LDA50_abstract_weight__30_decision_making_risk,0.03948107003632558
LDA50_abstract_weight__31_model_models_prediction,-0.03294962378381314
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.0008214292440213536
LDA50_abstract_weight__33_memory_retrieval_encoding,0.04469435592125686
LDA50_abstract_weight__34_frequency_hz_ms,-0.06348875565350477
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.05107430760649279
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.019901199980861338
LDA50_abstract_weight__37_language_reading_word,-0.01060866857085377
LDA50_abstract_weight__38_semantic_category_representations,-0.011682028300683052
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.03748823627660366
LDA50_abstract_weight__40_face_faces_facial,-0.007293590918767974
LDA50_abstract_weight__41_imagery_mental_events,0.042732912112419634
LDA50_abstract_weight__42_visual_cortex_sensory,-0.03757139798786843
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.011993099713136862
LDA50_abstract_weight__44_eye_sleep_gaze,-0.009297233409227099
LDA50_abstract_weight__45_motion_perception_visual,-0.05093977700544315
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.0252272733196393
LDA50_abstract_weight__47_attention_attentional_target,0.04517752885170465
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.08830887412075145
LDA50_abstract_weight__49_depression_mdd_state,-0.06998984989779906
