feature,r
LDA50_abstract_weight__0_network_state_resting,0.028047965137654306
LDA50_abstract_weight__1_anxiety_trait_personality,-0.00932644831075754
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.013293515677574563
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.0695319709626622
LDA50_abstract_weight__4_stimulus_time_repetition,-0.004534173542854239
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.021180845507068183
LDA50_abstract_weight__6_auditory_speech_temporal,-0.0015824132994385458
LDA50_abstract_weight__7_reward_feedback_striatum,0.019682456001112104
LDA50_abstract_weight__8_mpfc_social_medial,0.027146884397978195
LDA50_abstract_weight__9_memory_working_wm,0.022134977170274524
LDA50_abstract_weight__10_food_taste_weight,-0.0001782416483450959
LDA50_abstract_weight__11_learning_training_practice,-0.008545961317547092
LDA50_abstract_weight__12_women_men_sex,0.008351205172293371
LDA50_abstract_weight__13_fear_threat_smokers,0.030687565383700634
LDA50_abstract_weight__14_disease_ad_pd,-0.004695318546582092
LDA50_abstract_weight__15_task_performance_cognitive,0.03130729082466938
LDA50_abstract_weight__16_response_inhibition_control,0.025895994818255927
LDA50_abstract_weight__17_motor_cortex_hand,-0.02627683958214068
LDA50_abstract_weight__18_number_ips_numerical,-0.006912888735021326
LDA50_abstract_weight__19_action_actions_observation,-0.0016359174838154306
LDA50_abstract_weight__20_control_conflict_task,0.001583090057853976
LDA50_abstract_weight__21_matter_volume_structural,-0.06671629545313151
LDA50_abstract_weight__22_method_group_approach,-0.07064917850418441
LDA50_abstract_weight__23_asd_autism_group,0.025053748283176865
LDA50_abstract_weight__24_age_adults_older,0.016880402947543494
LDA50_abstract_weight__25_spatial_body_human,-0.0488370272173646
LDA50_abstract_weight__26_emotional_amygdala_negative,0.05940764453867436
LDA50_abstract_weight__27_disorder_adhd_group,-0.029700577656809026
LDA50_abstract_weight__28_social_empathy_moral,0.03036487212738275
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.014970319693771938
LDA50_abstract_weight__30_decision_making_risk,0.02277747505090312
LDA50_abstract_weight__31_model_models_prediction,-0.04270201818329536
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.03641999584010315
LDA50_abstract_weight__33_memory_retrieval_encoding,0.09270988728828922
LDA50_abstract_weight__34_frequency_hz_ms,-0.06306391095888408
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.056005745491203206
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.013409534805245045
LDA50_abstract_weight__37_language_reading_word,-0.02533711027894492
LDA50_abstract_weight__38_semantic_category_representations,-0.0060819459261891575
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.035954829062049984
LDA50_abstract_weight__40_face_faces_facial,-0.0019849355817182293
LDA50_abstract_weight__41_imagery_mental_events,0.08193180809405336
LDA50_abstract_weight__42_visual_cortex_sensory,-0.03322613752464044
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.01902124560446587
LDA50_abstract_weight__44_eye_sleep_gaze,-0.004875088019015549
LDA50_abstract_weight__45_motion_perception_visual,-0.04761630015011072
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.03259826040511576
LDA50_abstract_weight__47_attention_attentional_target,0.014026157395159286
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.028071307906259682
LDA50_abstract_weight__49_depression_mdd_state,-0.06637788303811738
