feature,r
LDA50_abstract_weight__0_network_state_resting,0.027640469126967524
LDA50_abstract_weight__1_anxiety_trait_personality,-0.007623825247882746
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.02494404369304855
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.04909974475048545
LDA50_abstract_weight__4_stimulus_time_repetition,-0.007522530254500391
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04120712459922299
LDA50_abstract_weight__6_auditory_speech_temporal,0.00016220475133071893
LDA50_abstract_weight__7_reward_feedback_striatum,-1.731460773393589e-05
LDA50_abstract_weight__8_mpfc_social_medial,0.06427181264881625
LDA50_abstract_weight__9_memory_working_wm,0.029643432529191226
LDA50_abstract_weight__10_food_taste_weight,-0.0069509422860965986
LDA50_abstract_weight__11_learning_training_practice,-0.007631828918350488
LDA50_abstract_weight__12_women_men_sex,0.00035865690165275994
LDA50_abstract_weight__13_fear_threat_smokers,0.007733920873965193
LDA50_abstract_weight__14_disease_ad_pd,-0.007463239437095501
LDA50_abstract_weight__15_task_performance_cognitive,0.0418842336261795
LDA50_abstract_weight__16_response_inhibition_control,0.036189198023911164
LDA50_abstract_weight__17_motor_cortex_hand,-0.03575976436928113
LDA50_abstract_weight__18_number_ips_numerical,0.0020478479789368545
LDA50_abstract_weight__19_action_actions_observation,0.0051530392262768435
LDA50_abstract_weight__20_control_conflict_task,0.01753079065031051
LDA50_abstract_weight__21_matter_volume_structural,-0.07484119813255385
LDA50_abstract_weight__22_method_group_approach,-0.07606860878001326
LDA50_abstract_weight__23_asd_autism_group,0.028574924497962256
LDA50_abstract_weight__24_age_adults_older,0.01819246551234738
LDA50_abstract_weight__25_spatial_body_human,-0.04700853150243099
LDA50_abstract_weight__26_emotional_amygdala_negative,0.05167724220748027
LDA50_abstract_weight__27_disorder_adhd_group,-0.02994424515808069
LDA50_abstract_weight__28_social_empathy_moral,0.04679088494202143
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.024509493222395404
LDA50_abstract_weight__30_decision_making_risk,0.030195651680761663
LDA50_abstract_weight__31_model_models_prediction,-0.04022431548605963
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.012720760352087246
LDA50_abstract_weight__33_memory_retrieval_encoding,0.0626066525531251
LDA50_abstract_weight__34_frequency_hz_ms,-0.06352617914258481
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.05738896069878936
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.022218603124329113
LDA50_abstract_weight__37_language_reading_word,-0.009240328416899852
LDA50_abstract_weight__38_semantic_category_representations,0.0020105268184870636
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.03520028755342571
LDA50_abstract_weight__40_face_faces_facial,0.0006805568971752466
LDA50_abstract_weight__41_imagery_mental_events,0.062097222849749514
LDA50_abstract_weight__42_visual_cortex_sensory,-0.02719746468582929
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.011425817231190951
LDA50_abstract_weight__44_eye_sleep_gaze,-0.014067045511899712
LDA50_abstract_weight__45_motion_perception_visual,-0.04377030131773222
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.029446577195905422
LDA50_abstract_weight__47_attention_attentional_target,0.02917641759644976
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.05788177858515383
LDA50_abstract_weight__49_depression_mdd_state,-0.06655513249933316
