feature,r
LDA50_abstract_weight__0_network_state_resting,-0.018666976526663052
LDA50_abstract_weight__1_anxiety_trait_personality,-0.015683601960178328
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.014529531699677826
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.006046116560388294
LDA50_abstract_weight__4_stimulus_time_repetition,-0.0034948806963767164
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.05577300104143885
LDA50_abstract_weight__6_auditory_speech_temporal,0.03511513588884389
LDA50_abstract_weight__7_reward_feedback_striatum,-0.0228819833192196
LDA50_abstract_weight__8_mpfc_social_medial,0.03275525654710908
LDA50_abstract_weight__9_memory_working_wm,0.07606551630025869
LDA50_abstract_weight__10_food_taste_weight,-0.022184093100293272
LDA50_abstract_weight__11_learning_training_practice,-0.004319590926777131
LDA50_abstract_weight__12_women_men_sex,-0.008220241652057864
LDA50_abstract_weight__13_fear_threat_smokers,-0.018599731785920472
LDA50_abstract_weight__14_disease_ad_pd,-0.03162662139258352
LDA50_abstract_weight__15_task_performance_cognitive,0.07685709733166124
LDA50_abstract_weight__16_response_inhibition_control,0.08069014524641097
LDA50_abstract_weight__17_motor_cortex_hand,-0.0073612827662235545
LDA50_abstract_weight__18_number_ips_numerical,0.00885261789338603
LDA50_abstract_weight__19_action_actions_observation,0.03622968021934748
LDA50_abstract_weight__20_control_conflict_task,0.049715352471778794
LDA50_abstract_weight__21_matter_volume_structural,-0.09452974867166718
LDA50_abstract_weight__22_method_group_approach,-0.08116573208915999
LDA50_abstract_weight__23_asd_autism_group,0.03193339442919511
LDA50_abstract_weight__24_age_adults_older,0.009971924384819926
LDA50_abstract_weight__25_spatial_body_human,-0.05273343429919875
LDA50_abstract_weight__26_emotional_amygdala_negative,0.018286185769880007
LDA50_abstract_weight__27_disorder_adhd_group,-0.03897125826128771
LDA50_abstract_weight__28_social_empathy_moral,0.029480131237431356
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.03494264712222686
LDA50_abstract_weight__30_decision_making_risk,0.004505011262753649
LDA50_abstract_weight__31_model_models_prediction,-0.03379302540870325
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.0034581887110850407
LDA50_abstract_weight__33_memory_retrieval_encoding,0.015027193253687251
LDA50_abstract_weight__34_frequency_hz_ms,-0.05775620656242204
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.04744018525026452
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.025855163386961755
LDA50_abstract_weight__37_language_reading_word,0.02892223465718053
LDA50_abstract_weight__38_semantic_category_representations,-0.011448922498350778
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.027078620200106446
LDA50_abstract_weight__40_face_faces_facial,0.016597786620321305
LDA50_abstract_weight__41_imagery_mental_events,0.019345511507614627
LDA50_abstract_weight__42_visual_cortex_sensory,-0.017365436186307436
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.009674569186641216
LDA50_abstract_weight__44_eye_sleep_gaze,0.0020113589649448558
LDA50_abstract_weight__45_motion_perception_visual,-0.026699673426369953
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.0151646615005834
LDA50_abstract_weight__47_attention_attentional_target,0.06398713059474964
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.08267026791516283
LDA50_abstract_weight__49_depression_mdd_state,-0.08135954643862997
