feature,r
LDA50_abstract_weight__0_network_state_resting,0.029597334436808603
LDA50_abstract_weight__1_anxiety_trait_personality,-0.005848644495982091
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.026349413096359235
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.04943006134128746
LDA50_abstract_weight__4_stimulus_time_repetition,-0.009385376688523905
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.04033202102376252
LDA50_abstract_weight__6_auditory_speech_temporal,-0.004259913399541482
LDA50_abstract_weight__7_reward_feedback_striatum,0.0009524677997383693
LDA50_abstract_weight__8_mpfc_social_medial,0.06226884289666342
LDA50_abstract_weight__9_memory_working_wm,0.04427342174325675
LDA50_abstract_weight__10_food_taste_weight,-0.007995546167867568
LDA50_abstract_weight__11_learning_training_practice,-0.0079364365041963
LDA50_abstract_weight__12_women_men_sex,-0.001342682959978545
LDA50_abstract_weight__13_fear_threat_smokers,0.0009913688664483647
LDA50_abstract_weight__14_disease_ad_pd,-0.008116344488580545
LDA50_abstract_weight__15_task_performance_cognitive,0.05327525059234078
LDA50_abstract_weight__16_response_inhibition_control,0.04491204588919619
LDA50_abstract_weight__17_motor_cortex_hand,-0.04783800898563856
LDA50_abstract_weight__18_number_ips_numerical,0.0031810242543649048
LDA50_abstract_weight__19_action_actions_observation,-0.002020632137891168
LDA50_abstract_weight__20_control_conflict_task,0.02896777868827591
LDA50_abstract_weight__21_matter_volume_structural,-0.07398818043348292
LDA50_abstract_weight__22_method_group_approach,-0.07689435857590551
LDA50_abstract_weight__23_asd_autism_group,0.0316941739049683
LDA50_abstract_weight__24_age_adults_older,0.02286707620591151
LDA50_abstract_weight__25_spatial_body_human,-0.05320539726842159
LDA50_abstract_weight__26_emotional_amygdala_negative,0.05347999310079009
LDA50_abstract_weight__27_disorder_adhd_group,-0.025784068477182114
LDA50_abstract_weight__28_social_empathy_moral,0.04935040587077463
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.025543859725013746
LDA50_abstract_weight__30_decision_making_risk,0.03313109717894192
LDA50_abstract_weight__31_model_models_prediction,-0.03594715488941801
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.0006194510947978122
LDA50_abstract_weight__33_memory_retrieval_encoding,0.05655414987652838
LDA50_abstract_weight__34_frequency_hz_ms,-0.06468697228654688
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.053822030436988015
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.02105171714663479
LDA50_abstract_weight__37_language_reading_word,-0.00969023262235602
LDA50_abstract_weight__38_semantic_category_representations,-0.005035294096748156
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.036683688814733356
LDA50_abstract_weight__40_face_faces_facial,-0.005187364171804114
LDA50_abstract_weight__41_imagery_mental_events,0.058069705727503196
LDA50_abstract_weight__42_visual_cortex_sensory,-0.03366017011312373
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.00963990045788415
LDA50_abstract_weight__44_eye_sleep_gaze,-0.010500143351466186
LDA50_abstract_weight__45_motion_perception_visual,-0.0458641730832966
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.030414044116301667
LDA50_abstract_weight__47_attention_attentional_target,0.03822404919914653
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.07543687048469756
LDA50_abstract_weight__49_depression_mdd_state,-0.06585617267335717
