feature,r
LDA50_abstract_weight__0_network_state_resting,0.020800354866244767
LDA50_abstract_weight__1_anxiety_trait_personality,-0.01737278141552929
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.0003825770097710531
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.030476780989177794
LDA50_abstract_weight__4_stimulus_time_repetition,0.005651587669582647
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.034182457694150334
LDA50_abstract_weight__6_auditory_speech_temporal,-0.016901854617805103
LDA50_abstract_weight__7_reward_feedback_striatum,-0.017232638490985323
LDA50_abstract_weight__8_mpfc_social_medial,-0.010153374332882513
LDA50_abstract_weight__9_memory_working_wm,0.011669902252455658
LDA50_abstract_weight__10_food_taste_weight,-0.0060499101130040665
LDA50_abstract_weight__11_learning_training_practice,0.004078335188768201
LDA50_abstract_weight__12_women_men_sex,-0.00856257500609442
LDA50_abstract_weight__13_fear_threat_smokers,-0.005710641589376456
LDA50_abstract_weight__14_disease_ad_pd,-0.016098525764965784
LDA50_abstract_weight__15_task_performance_cognitive,0.02873790681301945
LDA50_abstract_weight__16_response_inhibition_control,-0.0003515000093355448
LDA50_abstract_weight__17_motor_cortex_hand,0.006980867808309997
LDA50_abstract_weight__18_number_ips_numerical,-0.009519629418817302
LDA50_abstract_weight__19_action_actions_observation,0.03372850934446574
LDA50_abstract_weight__20_control_conflict_task,-0.012476410793991493
LDA50_abstract_weight__21_matter_volume_structural,-0.045427187242269025
LDA50_abstract_weight__22_method_group_approach,-0.024206073416346292
LDA50_abstract_weight__23_asd_autism_group,0.021426548729239492
LDA50_abstract_weight__24_age_adults_older,0.0219348223690882
LDA50_abstract_weight__25_spatial_body_human,0.00748607794719964
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.020060405354756127
LDA50_abstract_weight__27_disorder_adhd_group,-0.037159026464363254
LDA50_abstract_weight__28_social_empathy_moral,-0.0015419173259963897
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.01666125018173805
LDA50_abstract_weight__30_decision_making_risk,0.0037223027345518298
LDA50_abstract_weight__31_model_models_prediction,-0.020531259499271513
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.02891473605924144
LDA50_abstract_weight__33_memory_retrieval_encoding,0.02645245462069952
LDA50_abstract_weight__34_frequency_hz_ms,-0.003435320487991356
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.04694221615805596
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.02819222138131745
LDA50_abstract_weight__37_language_reading_word,0.01600642623903658
LDA50_abstract_weight__38_semantic_category_representations,0.007655601035401794
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.019979238338053408
LDA50_abstract_weight__40_face_faces_facial,-0.0033983697164502087
LDA50_abstract_weight__41_imagery_mental_events,0.05330835920078501
LDA50_abstract_weight__42_visual_cortex_sensory,0.08469816298906692
LDA50_abstract_weight__43_magnetic_mechanisms_human,-0.00763977979306837
LDA50_abstract_weight__44_eye_sleep_gaze,0.04774006998466762
LDA50_abstract_weight__45_motion_perception_visual,0.022714718879065326
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.01482045400083254
LDA50_abstract_weight__47_attention_attentional_target,0.04578994010261648
LDA50_abstract_weight__48_prefrontal_cortex_pfc,-0.010399711252900803
LDA50_abstract_weight__49_depression_mdd_state,-0.0397448092590049
