feature,r
LDA50_abstract_weight__0_network_state_resting,0.05593785184898475
LDA50_abstract_weight__1_anxiety_trait_personality,-0.027690419362673427
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.0015946176586346499
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.01266905755587845
LDA50_abstract_weight__4_stimulus_time_repetition,0.0056785604377269545
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.0057275922901883795
LDA50_abstract_weight__6_auditory_speech_temporal,-0.025947271771825074
LDA50_abstract_weight__7_reward_feedback_striatum,-0.029192690812403006
LDA50_abstract_weight__8_mpfc_social_medial,0.008534701101612892
LDA50_abstract_weight__9_memory_working_wm,-0.004223052756201357
LDA50_abstract_weight__10_food_taste_weight,-0.010668986089515076
LDA50_abstract_weight__11_learning_training_practice,0.007493318553724075
LDA50_abstract_weight__12_women_men_sex,-0.005846193656756849
LDA50_abstract_weight__13_fear_threat_smokers,-0.01188574088476377
LDA50_abstract_weight__14_disease_ad_pd,-0.008945945414147538
LDA50_abstract_weight__15_task_performance_cognitive,0.03965779586183235
LDA50_abstract_weight__16_response_inhibition_control,-0.005016220394440014
LDA50_abstract_weight__17_motor_cortex_hand,0.08501178264572794
LDA50_abstract_weight__18_number_ips_numerical,-0.02132758674879146
LDA50_abstract_weight__19_action_actions_observation,0.031045542926373106
LDA50_abstract_weight__20_control_conflict_task,-0.023581861097970114
LDA50_abstract_weight__21_matter_volume_structural,-0.0812968057611145
LDA50_abstract_weight__22_method_group_approach,-0.034241398125268586
LDA50_abstract_weight__23_asd_autism_group,0.023346573581932373
LDA50_abstract_weight__24_age_adults_older,0.015339544327302555
LDA50_abstract_weight__25_spatial_body_human,-0.0031101744003260248
LDA50_abstract_weight__26_emotional_amygdala_negative,0.003739700891470825
LDA50_abstract_weight__27_disorder_adhd_group,-0.06324114193632706
LDA50_abstract_weight__28_social_empathy_moral,0.004176440157390866
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.0299931341163453
LDA50_abstract_weight__30_decision_making_risk,-0.00810211391565517
LDA50_abstract_weight__31_model_models_prediction,-0.031343656697754144
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.064078065091827
LDA50_abstract_weight__33_memory_retrieval_encoding,0.04342754690578375
LDA50_abstract_weight__34_frequency_hz_ms,-0.019784289750417235
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0658443799789967
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.02988547872496864
LDA50_abstract_weight__37_language_reading_word,-0.020591245920805912
LDA50_abstract_weight__38_semantic_category_representations,0.008919897629399846
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.007454407245224496
LDA50_abstract_weight__40_face_faces_facial,0.02885307638324687
LDA50_abstract_weight__41_imagery_mental_events,0.07815856514098993
LDA50_abstract_weight__42_visual_cortex_sensory,0.04944108715806821
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.007809290474788458
LDA50_abstract_weight__44_eye_sleep_gaze,0.007584202700156314
LDA50_abstract_weight__45_motion_perception_visual,0.011618380053016035
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.010507395513503343
LDA50_abstract_weight__47_attention_attentional_target,0.017682720269433495
LDA50_abstract_weight__48_prefrontal_cortex_pfc,-0.023341751803259744
LDA50_abstract_weight__49_depression_mdd_state,-0.05813283281678553
