feature,r
LDA50_abstract_weight__0_network_state_resting,0.014068167887530746
LDA50_abstract_weight__1_anxiety_trait_personality,-0.009565644962166286
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.01364631120112318
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.05625537482203264
LDA50_abstract_weight__4_stimulus_time_repetition,-0.00736511965831658
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.03629225570280877
LDA50_abstract_weight__6_auditory_speech_temporal,-0.003128157880217055
LDA50_abstract_weight__7_reward_feedback_striatum,0.0040049790808909715
LDA50_abstract_weight__8_mpfc_social_medial,0.04561028675087244
LDA50_abstract_weight__9_memory_working_wm,0.05759043966836815
LDA50_abstract_weight__10_food_taste_weight,-0.008518159157532833
LDA50_abstract_weight__11_learning_training_practice,-0.00888560230699758
LDA50_abstract_weight__12_women_men_sex,-0.0007719280792012835
LDA50_abstract_weight__13_fear_threat_smokers,-0.00032438329472251037
LDA50_abstract_weight__14_disease_ad_pd,-0.01141433559196635
LDA50_abstract_weight__15_task_performance_cognitive,0.07275966992135736
LDA50_abstract_weight__16_response_inhibition_control,0.07604197799600212
LDA50_abstract_weight__17_motor_cortex_hand,-0.033771632106664264
LDA50_abstract_weight__18_number_ips_numerical,0.0012877345612084248
LDA50_abstract_weight__19_action_actions_observation,-0.005561542460913155
LDA50_abstract_weight__20_control_conflict_task,0.054009590286334515
LDA50_abstract_weight__21_matter_volume_structural,-0.07701489043391334
LDA50_abstract_weight__22_method_group_approach,-0.07864647279229209
LDA50_abstract_weight__23_asd_autism_group,0.028075558128033647
LDA50_abstract_weight__24_age_adults_older,0.021618261774871916
LDA50_abstract_weight__25_spatial_body_human,-0.06859155514466742
LDA50_abstract_weight__26_emotional_amygdala_negative,0.03345218314181867
LDA50_abstract_weight__27_disorder_adhd_group,-0.02386766301228778
LDA50_abstract_weight__28_social_empathy_moral,0.04425616149990493
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.024758693800928395
LDA50_abstract_weight__30_decision_making_risk,0.03903497892164809
LDA50_abstract_weight__31_model_models_prediction,-0.03245625236889253
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.011316212218214211
LDA50_abstract_weight__33_memory_retrieval_encoding,0.03346233341348709
LDA50_abstract_weight__34_frequency_hz_ms,-0.06214732366470052
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.046974027131479634
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.017088397709915392
LDA50_abstract_weight__37_language_reading_word,-0.002878723117530919
LDA50_abstract_weight__38_semantic_category_representations,-0.019667652498896914
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.03254470361679951
LDA50_abstract_weight__40_face_faces_facial,-0.01187421791667483
LDA50_abstract_weight__41_imagery_mental_events,0.029402681664558086
LDA50_abstract_weight__42_visual_cortex_sensory,-0.04333799423745682
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.011431596238882293
LDA50_abstract_weight__44_eye_sleep_gaze,-0.012147832047170246
LDA50_abstract_weight__45_motion_perception_visual,-0.05396617078573545
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.024703628438007216
LDA50_abstract_weight__47_attention_attentional_target,0.044821412280931915
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.09635346457528196
LDA50_abstract_weight__49_depression_mdd_state,-0.06801353962422142
