feature,r
LDA50_abstract_weight__0_network_state_resting,-0.03500713151391843
LDA50_abstract_weight__1_anxiety_trait_personality,-0.019577429592082113
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.00865184727608727
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.018234931694005658
LDA50_abstract_weight__4_stimulus_time_repetition,0.0010223005328166552
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.0649801084950232
LDA50_abstract_weight__6_auditory_speech_temporal,0.02791324898791438
LDA50_abstract_weight__7_reward_feedback_striatum,-0.03177077307652871
LDA50_abstract_weight__8_mpfc_social_medial,0.02686412397656786
LDA50_abstract_weight__9_memory_working_wm,0.07564288766783256
LDA50_abstract_weight__10_food_taste_weight,-0.031485731643674034
LDA50_abstract_weight__11_learning_training_practice,-0.0012813071208914685
LDA50_abstract_weight__12_women_men_sex,-0.01716111204267241
LDA50_abstract_weight__13_fear_threat_smokers,-0.02539530122076428
LDA50_abstract_weight__14_disease_ad_pd,-0.03726314073183783
LDA50_abstract_weight__15_task_performance_cognitive,0.07534026491475418
LDA50_abstract_weight__16_response_inhibition_control,0.08465805421420286
LDA50_abstract_weight__17_motor_cortex_hand,0.034029512783621
LDA50_abstract_weight__18_number_ips_numerical,0.017046080120026827
LDA50_abstract_weight__19_action_actions_observation,0.07092345580362709
LDA50_abstract_weight__20_control_conflict_task,0.04080869028346473
LDA50_abstract_weight__21_matter_volume_structural,-0.09947594010817579
LDA50_abstract_weight__22_method_group_approach,-0.07756825019072715
LDA50_abstract_weight__23_asd_autism_group,0.02909062025979158
LDA50_abstract_weight__24_age_adults_older,-0.003665256829001196
LDA50_abstract_weight__25_spatial_body_human,-0.02789543470102474
LDA50_abstract_weight__26_emotional_amygdala_negative,0.006848772130002586
LDA50_abstract_weight__27_disorder_adhd_group,-0.040760330282496454
LDA50_abstract_weight__28_social_empathy_moral,0.020170532747647747
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.038566295699384745
LDA50_abstract_weight__30_decision_making_risk,-0.011917004245456974
LDA50_abstract_weight__31_model_models_prediction,-0.032369815801639605
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.0035733352532887532
LDA50_abstract_weight__33_memory_retrieval_encoding,-0.0027810921794139964
LDA50_abstract_weight__34_frequency_hz_ms,-0.05217268698002194
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.045637969081349004
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.03429199301000153
LDA50_abstract_weight__37_language_reading_word,0.02419053034555488
LDA50_abstract_weight__38_semantic_category_representations,-0.012417740477386965
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.02168775834226431
LDA50_abstract_weight__40_face_faces_facial,0.018545039179828565
LDA50_abstract_weight__41_imagery_mental_events,0.010624260480170553
LDA50_abstract_weight__42_visual_cortex_sensory,-0.0029602321537643256
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.004601234489694368
LDA50_abstract_weight__44_eye_sleep_gaze,0.028469969926064976
LDA50_abstract_weight__45_motion_perception_visual,-0.0004785532320183037
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.011300583344413756
LDA50_abstract_weight__47_attention_attentional_target,0.0899228773040992
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.05729796317052327
LDA50_abstract_weight__49_depression_mdd_state,-0.08590496247593063
