feature,r
LDA50_abstract_weight__0_network_state_resting,0.024234417341386115
LDA50_abstract_weight__1_anxiety_trait_personality,-0.003897760471377224
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.006090634827280086
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.08520519685173814
LDA50_abstract_weight__4_stimulus_time_repetition,0.0007962010235173006
LDA50_abstract_weight__5_gyrus_frontal_inferior,-6.460537555691651e-05
LDA50_abstract_weight__6_auditory_speech_temporal,0.009154741499188527
LDA50_abstract_weight__7_reward_feedback_striatum,0.04198354533369187
LDA50_abstract_weight__8_mpfc_social_medial,0.009975784903524515
LDA50_abstract_weight__9_memory_working_wm,0.004833473790862173
LDA50_abstract_weight__10_food_taste_weight,0.014723253475985144
LDA50_abstract_weight__11_learning_training_practice,-0.012032998878621463
LDA50_abstract_weight__12_women_men_sex,0.016796328536699184
LDA50_abstract_weight__13_fear_threat_smokers,0.05069388509564444
LDA50_abstract_weight__14_disease_ad_pd,-0.0073023175929074705
LDA50_abstract_weight__15_task_performance_cognitive,0.01696975866766597
LDA50_abstract_weight__16_response_inhibition_control,0.02536546761376446
LDA50_abstract_weight__17_motor_cortex_hand,-0.02122254683307882
LDA50_abstract_weight__18_number_ips_numerical,-0.0187923266340481
LDA50_abstract_weight__19_action_actions_observation,-0.00719462635151925
LDA50_abstract_weight__20_control_conflict_task,-0.003586716134466878
LDA50_abstract_weight__21_matter_volume_structural,-0.0709958486418844
LDA50_abstract_weight__22_method_group_approach,-0.06847043069748174
LDA50_abstract_weight__23_asd_autism_group,0.022598086757379492
LDA50_abstract_weight__24_age_adults_older,0.01540968535614385
LDA50_abstract_weight__25_spatial_body_human,-0.05931114237816321
LDA50_abstract_weight__26_emotional_amygdala_negative,0.07961033888970924
LDA50_abstract_weight__27_disorder_adhd_group,-0.02925064926508461
LDA50_abstract_weight__28_social_empathy_moral,0.03199500909111163
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.010751503512130976
LDA50_abstract_weight__30_decision_making_risk,0.021938019295280622
LDA50_abstract_weight__31_model_models_prediction,-0.03999466530632633
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.05714127542473615
LDA50_abstract_weight__33_memory_retrieval_encoding,0.07899465941287334
LDA50_abstract_weight__34_frequency_hz_ms,-0.06185449234947849
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.05047807174527245
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.007000364917760114
LDA50_abstract_weight__37_language_reading_word,-0.03639216983997254
LDA50_abstract_weight__38_semantic_category_representations,-0.010087106548228326
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.03204888974019258
LDA50_abstract_weight__40_face_faces_facial,0.020117662526250635
LDA50_abstract_weight__41_imagery_mental_events,0.07203946742964354
LDA50_abstract_weight__42_visual_cortex_sensory,-0.039321909567098086
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.02301463101775839
LDA50_abstract_weight__44_eye_sleep_gaze,-0.013534303571560076
LDA50_abstract_weight__45_motion_perception_visual,-0.05435637740142311
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.0353092807765641
LDA50_abstract_weight__47_attention_attentional_target,0.00444828773977131
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.018257201999199443
LDA50_abstract_weight__49_depression_mdd_state,-0.06567949066575264
