feature,r
LDA50_abstract_weight__0_network_state_resting,0.03290784825720234
LDA50_abstract_weight__1_anxiety_trait_personality,-0.007922812203318764
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.024973876293266032
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.05131784198554273
LDA50_abstract_weight__4_stimulus_time_repetition,-0.007623929770342688
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.03862489790825412
LDA50_abstract_weight__6_auditory_speech_temporal,0.0049161625114503915
LDA50_abstract_weight__7_reward_feedback_striatum,-0.004624681660170025
LDA50_abstract_weight__8_mpfc_social_medial,0.0688822831277699
LDA50_abstract_weight__9_memory_working_wm,0.02240882127731496
LDA50_abstract_weight__10_food_taste_weight,-0.007446186034157178
LDA50_abstract_weight__11_learning_training_practice,-0.007969951999418311
LDA50_abstract_weight__12_women_men_sex,0.00159066268878902
LDA50_abstract_weight__13_fear_threat_smokers,0.010894899045573433
LDA50_abstract_weight__14_disease_ad_pd,-0.007861835648422915
LDA50_abstract_weight__15_task_performance_cognitive,0.0324722824393788
LDA50_abstract_weight__16_response_inhibition_control,0.028566852515294235
LDA50_abstract_weight__17_motor_cortex_hand,-0.022419740759240494
LDA50_abstract_weight__18_number_ips_numerical,-0.003686620767545657
LDA50_abstract_weight__19_action_actions_observation,0.01307206520784152
LDA50_abstract_weight__20_control_conflict_task,0.007925227738807515
LDA50_abstract_weight__21_matter_volume_structural,-0.0755510046629928
LDA50_abstract_weight__22_method_group_approach,-0.06936959847371169
LDA50_abstract_weight__23_asd_autism_group,0.03118755339210587
LDA50_abstract_weight__24_age_adults_older,0.01713384225501758
LDA50_abstract_weight__25_spatial_body_human,-0.04378429838649965
LDA50_abstract_weight__26_emotional_amygdala_negative,0.064167375674306
LDA50_abstract_weight__27_disorder_adhd_group,-0.03242754092389876
LDA50_abstract_weight__28_social_empathy_moral,0.05442041063448354
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.02407378278468148
LDA50_abstract_weight__30_decision_making_risk,0.020758335202428563
LDA50_abstract_weight__31_model_models_prediction,-0.041291367073855244
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.019313567273499862
LDA50_abstract_weight__33_memory_retrieval_encoding,0.05619406760942288
LDA50_abstract_weight__34_frequency_hz_ms,-0.0609136974936971
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0596862206914293
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.022702609669820347
LDA50_abstract_weight__37_language_reading_word,-0.017431020056193795
LDA50_abstract_weight__38_semantic_category_representations,-0.004334884842106757
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.03482434377024119
LDA50_abstract_weight__40_face_faces_facial,0.002905824942343282
LDA50_abstract_weight__41_imagery_mental_events,0.06389453322746821
LDA50_abstract_weight__42_visual_cortex_sensory,-0.02650799486474558
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.012140445814587422
LDA50_abstract_weight__44_eye_sleep_gaze,-0.008934943604786628
LDA50_abstract_weight__45_motion_perception_visual,-0.03989085983715032
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.030804603554834522
LDA50_abstract_weight__47_attention_attentional_target,0.022603687477580015
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.04654388492531149
LDA50_abstract_weight__49_depression_mdd_state,-0.06458474904081246
