feature,r
LDA50_abstract_weight__0_network_state_resting,0.019548131408580263
LDA50_abstract_weight__1_anxiety_trait_personality,-0.010530404626962865
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.013402932454692025
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.06788706967989148
LDA50_abstract_weight__4_stimulus_time_repetition,0.002739463039164048
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.012319305388791621
LDA50_abstract_weight__6_auditory_speech_temporal,0.01598064775092917
LDA50_abstract_weight__7_reward_feedback_striatum,0.028311324307873753
LDA50_abstract_weight__8_mpfc_social_medial,0.02785371585153029
LDA50_abstract_weight__9_memory_working_wm,0.010406573901081786
LDA50_abstract_weight__10_food_taste_weight,0.005600022300803038
LDA50_abstract_weight__11_learning_training_practice,-0.014938567325548184
LDA50_abstract_weight__12_women_men_sex,0.0023507772281541237
LDA50_abstract_weight__13_fear_threat_smokers,0.03013945096443365
LDA50_abstract_weight__14_disease_ad_pd,-0.010427002617184314
LDA50_abstract_weight__15_task_performance_cognitive,0.012122043851013979
LDA50_abstract_weight__16_response_inhibition_control,8.329217918310604e-05
LDA50_abstract_weight__17_motor_cortex_hand,-0.015227279685643767
LDA50_abstract_weight__18_number_ips_numerical,-0.020530961996097975
LDA50_abstract_weight__19_action_actions_observation,0.015424069276219497
LDA50_abstract_weight__20_control_conflict_task,-0.010701239432590288
LDA50_abstract_weight__21_matter_volume_structural,-0.07792178203233426
LDA50_abstract_weight__22_method_group_approach,-0.06875248008107346
LDA50_abstract_weight__23_asd_autism_group,0.012712152627676207
LDA50_abstract_weight__24_age_adults_older,0.0069029927987136015
LDA50_abstract_weight__25_spatial_body_human,-0.05757701322128786
LDA50_abstract_weight__26_emotional_amygdala_negative,0.07201072473507725
LDA50_abstract_weight__27_disorder_adhd_group,-0.04965735066820458
LDA50_abstract_weight__28_social_empathy_moral,0.021568198164747397
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.011882139927971616
LDA50_abstract_weight__30_decision_making_risk,0.01936078531076299
LDA50_abstract_weight__31_model_models_prediction,-0.0325804577385647
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.04017903215624468
LDA50_abstract_weight__33_memory_retrieval_encoding,0.11099936717734511
LDA50_abstract_weight__34_frequency_hz_ms,-0.07428358935932854
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.058432891942047496
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.026688032997028505
LDA50_abstract_weight__37_language_reading_word,0.03983333282477152
LDA50_abstract_weight__38_semantic_category_representations,0.017646099473687442
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.034971205064878885
LDA50_abstract_weight__40_face_faces_facial,-0.01015031200173179
LDA50_abstract_weight__41_imagery_mental_events,0.07252490326345769
LDA50_abstract_weight__42_visual_cortex_sensory,-0.029806810435001847
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.031097826828664448
LDA50_abstract_weight__44_eye_sleep_gaze,-0.023209305565297305
LDA50_abstract_weight__45_motion_perception_visual,-0.06255074910404611
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.019685140781434157
LDA50_abstract_weight__47_attention_attentional_target,-0.007726967555445072
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.014225313235493548
LDA50_abstract_weight__49_depression_mdd_state,-0.0781425759424622
