feature,r
LDA50_abstract_weight__0_network_state_resting,0.01699423377826385
LDA50_abstract_weight__1_anxiety_trait_personality,-0.020826357351875956
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.005646167951189405
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.07001349230516532
LDA50_abstract_weight__4_stimulus_time_repetition,-0.0007452040469997308
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.01660153946713648
LDA50_abstract_weight__6_auditory_speech_temporal,0.03882203853309592
LDA50_abstract_weight__7_reward_feedback_striatum,-0.0039140813731646925
LDA50_abstract_weight__8_mpfc_social_medial,0.004524211451175833
LDA50_abstract_weight__9_memory_working_wm,0.013934587169059922
LDA50_abstract_weight__10_food_taste_weight,0.003961656698100494
LDA50_abstract_weight__11_learning_training_practice,-0.005941095060747254
LDA50_abstract_weight__12_women_men_sex,-0.0029879897080814415
LDA50_abstract_weight__13_fear_threat_smokers,0.014278243312523295
LDA50_abstract_weight__14_disease_ad_pd,-0.01956076749763346
LDA50_abstract_weight__15_task_performance_cognitive,0.02472857751438022
LDA50_abstract_weight__16_response_inhibition_control,0.009079824984382966
LDA50_abstract_weight__17_motor_cortex_hand,0.06488472731639486
LDA50_abstract_weight__18_number_ips_numerical,-0.016046794679875076
LDA50_abstract_weight__19_action_actions_observation,0.039137993732947886
LDA50_abstract_weight__20_control_conflict_task,-0.004744972730305496
LDA50_abstract_weight__21_matter_volume_structural,-0.0861613947508854
LDA50_abstract_weight__22_method_group_approach,-0.05684953512960089
LDA50_abstract_weight__23_asd_autism_group,0.012423521708473984
LDA50_abstract_weight__24_age_adults_older,-0.005269199435344575
LDA50_abstract_weight__25_spatial_body_human,-0.04029980738117304
LDA50_abstract_weight__26_emotional_amygdala_negative,0.04309565824694985
LDA50_abstract_weight__27_disorder_adhd_group,-0.05347823926303666
LDA50_abstract_weight__28_social_empathy_moral,0.0056239518892425375
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.023467750797581077
LDA50_abstract_weight__30_decision_making_risk,-0.0007237527859672764
LDA50_abstract_weight__31_model_models_prediction,-0.034531637202951895
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.09096731526008192
LDA50_abstract_weight__33_memory_retrieval_encoding,0.06231870383367777
LDA50_abstract_weight__34_frequency_hz_ms,-0.05871784970262642
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.06668271131897194
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.0334732815382774
LDA50_abstract_weight__37_language_reading_word,0.031064571380491277
LDA50_abstract_weight__38_semantic_category_representations,0.004718685969866718
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.016605080334198323
LDA50_abstract_weight__40_face_faces_facial,-0.03738268794968449
LDA50_abstract_weight__41_imagery_mental_events,0.049544063492669134
LDA50_abstract_weight__42_visual_cortex_sensory,-0.015298620727788226
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.018075077149716616
LDA50_abstract_weight__44_eye_sleep_gaze,-0.007460849411797105
LDA50_abstract_weight__45_motion_perception_visual,-0.04698461050234438
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.010385937731656693
LDA50_abstract_weight__47_attention_attentional_target,0.0043785499662754475
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.00898308722976538
LDA50_abstract_weight__49_depression_mdd_state,-0.08546409637794151
