feature,r
LDA50_abstract_weight__0_network_state_resting,0.013931525076744474
LDA50_abstract_weight__1_anxiety_trait_personality,-0.0241706801010932
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.008451782950917856
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.025347487207805802
LDA50_abstract_weight__4_stimulus_time_repetition,0.004888989672554972
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.03660485182146099
LDA50_abstract_weight__6_auditory_speech_temporal,-0.010039630893941023
LDA50_abstract_weight__7_reward_feedback_striatum,-0.032871886688845456
LDA50_abstract_weight__8_mpfc_social_medial,-0.015969044000645204
LDA50_abstract_weight__9_memory_working_wm,0.016705615889106566
LDA50_abstract_weight__10_food_taste_weight,-0.006760429491566416
LDA50_abstract_weight__11_learning_training_practice,-0.0025347414913562266
LDA50_abstract_weight__12_women_men_sex,-0.01047666800586829
LDA50_abstract_weight__13_fear_threat_smokers,-0.023660065916010595
LDA50_abstract_weight__14_disease_ad_pd,-0.03215016890919928
LDA50_abstract_weight__15_task_performance_cognitive,0.027830699797011804
LDA50_abstract_weight__16_response_inhibition_control,0.0012860303104646551
LDA50_abstract_weight__17_motor_cortex_hand,0.030571071297564482
LDA50_abstract_weight__18_number_ips_numerical,-0.004569006746468649
LDA50_abstract_weight__19_action_actions_observation,0.03759175367440659
LDA50_abstract_weight__20_control_conflict_task,-0.01311026635631657
LDA50_abstract_weight__21_matter_volume_structural,-0.0510346382894787
LDA50_abstract_weight__22_method_group_approach,-0.012251672401901566
LDA50_abstract_weight__23_asd_autism_group,0.01958850280949694
LDA50_abstract_weight__24_age_adults_older,0.0026825319400621693
LDA50_abstract_weight__25_spatial_body_human,0.012012214389562126
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.01670818717563234
LDA50_abstract_weight__27_disorder_adhd_group,-0.04107802345051144
LDA50_abstract_weight__28_social_empathy_moral,-0.010565470231029784
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.028174048534788953
LDA50_abstract_weight__30_decision_making_risk,-0.010572412350822721
LDA50_abstract_weight__31_model_models_prediction,-0.01999620327006724
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.017043299673397818
LDA50_abstract_weight__33_memory_retrieval_encoding,0.023575501492065054
LDA50_abstract_weight__34_frequency_hz_ms,-0.016701206664877486
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.04197304508430547
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.02965154016523436
LDA50_abstract_weight__37_language_reading_word,0.038760933330003224
LDA50_abstract_weight__38_semantic_category_representations,0.013401891949703709
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.01793174515742
LDA50_abstract_weight__40_face_faces_facial,-0.004760817659179714
LDA50_abstract_weight__41_imagery_mental_events,0.05164280714716714
LDA50_abstract_weight__42_visual_cortex_sensory,0.09085852923538003
LDA50_abstract_weight__43_magnetic_mechanisms_human,-0.0033874266295756223
LDA50_abstract_weight__44_eye_sleep_gaze,0.040613351676714926
LDA50_abstract_weight__45_motion_perception_visual,0.016583128879491902
LDA50_abstract_weight__46_hemisphere_language_stroke,0.0011010620010298222
LDA50_abstract_weight__47_attention_attentional_target,0.03749006265906392
LDA50_abstract_weight__48_prefrontal_cortex_pfc,-0.010147173009823545
LDA50_abstract_weight__49_depression_mdd_state,-0.03934366678565739
