feature,r
LDA50_abstract_weight__0_network_state_resting,-0.02793313586046876
LDA50_abstract_weight__1_anxiety_trait_personality,-0.037178996187408574
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.030768973000772522
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.029736761558351494
LDA50_abstract_weight__4_stimulus_time_repetition,-0.005742096086091887
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.08329808707237756
LDA50_abstract_weight__6_auditory_speech_temporal,0.030048687953725523
LDA50_abstract_weight__7_reward_feedback_striatum,-0.04908702814233812
LDA50_abstract_weight__8_mpfc_social_medial,0.05992273057912618
LDA50_abstract_weight__9_memory_working_wm,0.08376839576504573
LDA50_abstract_weight__10_food_taste_weight,-0.03605286530768032
LDA50_abstract_weight__11_learning_training_practice,-0.012835334423084847
LDA50_abstract_weight__12_women_men_sex,-0.017992987463751466
LDA50_abstract_weight__13_fear_threat_smokers,-0.05037188184523944
LDA50_abstract_weight__14_disease_ad_pd,-0.03434933789395141
LDA50_abstract_weight__15_task_performance_cognitive,0.07719301181535027
LDA50_abstract_weight__16_response_inhibition_control,0.019024919867928626
LDA50_abstract_weight__17_motor_cortex_hand,-0.03682437339391212
LDA50_abstract_weight__18_number_ips_numerical,0.013548403327344395
LDA50_abstract_weight__19_action_actions_observation,0.04997694357106305
LDA50_abstract_weight__20_control_conflict_task,0.03787052733671624
LDA50_abstract_weight__21_matter_volume_structural,-0.09799099657975283
LDA50_abstract_weight__22_method_group_approach,-0.08481828212136162
LDA50_abstract_weight__23_asd_autism_group,0.02001876769757381
LDA50_abstract_weight__24_age_adults_older,0.020559364276105725
LDA50_abstract_weight__25_spatial_body_human,-0.057950093895275494
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.005387721170921301
LDA50_abstract_weight__27_disorder_adhd_group,-0.05703226502105469
LDA50_abstract_weight__28_social_empathy_moral,0.005048979494789147
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04912177303853046
LDA50_abstract_weight__30_decision_making_risk,-0.011552752138115114
LDA50_abstract_weight__31_model_models_prediction,-0.032596294212912484
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.050448780491234545
LDA50_abstract_weight__33_memory_retrieval_encoding,0.09573500420160605
LDA50_abstract_weight__34_frequency_hz_ms,-0.08098646044888094
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.058289512667345854
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.05389729429200202
LDA50_abstract_weight__37_language_reading_word,0.23170776769282736
LDA50_abstract_weight__38_semantic_category_representations,0.054638958478427785
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.037956534368412224
LDA50_abstract_weight__40_face_faces_facial,-0.029992005364405525
LDA50_abstract_weight__41_imagery_mental_events,0.02856689902633981
LDA50_abstract_weight__42_visual_cortex_sensory,-0.008670481922711063
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.017462701912050762
LDA50_abstract_weight__44_eye_sleep_gaze,-0.025237312322105562
LDA50_abstract_weight__45_motion_perception_visual,-0.04798431801628685
LDA50_abstract_weight__46_hemisphere_language_stroke,0.012784520464449951
LDA50_abstract_weight__47_attention_attentional_target,0.00562273536574529
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.10108069761285916
LDA50_abstract_weight__49_depression_mdd_state,-0.1011808522450524
