feature,r
LDA50_abstract_weight__0_network_state_resting,0.018923927320754024
LDA50_abstract_weight__1_anxiety_trait_personality,-0.012774621727265335
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.017163968706516097
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.061499473662481416
LDA50_abstract_weight__4_stimulus_time_repetition,-0.002452945648183885
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.01954037352179678
LDA50_abstract_weight__6_auditory_speech_temporal,0.010283724160234015
LDA50_abstract_weight__7_reward_feedback_striatum,0.010635881266426575
LDA50_abstract_weight__8_mpfc_social_medial,0.03543051766977268
LDA50_abstract_weight__9_memory_working_wm,0.018737870824421236
LDA50_abstract_weight__10_food_taste_weight,0.0022611556639684067
LDA50_abstract_weight__11_learning_training_practice,-0.012118458668410773
LDA50_abstract_weight__12_women_men_sex,0.003817277810579908
LDA50_abstract_weight__13_fear_threat_smokers,0.022541340975354453
LDA50_abstract_weight__14_disease_ad_pd,-0.005158782446142319
LDA50_abstract_weight__15_task_performance_cognitive,0.021130084019316736
LDA50_abstract_weight__16_response_inhibition_control,-0.005259755106262249
LDA50_abstract_weight__17_motor_cortex_hand,-0.023688497332188137
LDA50_abstract_weight__18_number_ips_numerical,-0.009085093588206583
LDA50_abstract_weight__19_action_actions_observation,0.01967955376285845
LDA50_abstract_weight__20_control_conflict_task,-0.009469501659628118
LDA50_abstract_weight__21_matter_volume_structural,-0.07266437878390297
LDA50_abstract_weight__22_method_group_approach,-0.07167471600643138
LDA50_abstract_weight__23_asd_autism_group,0.010180091583046311
LDA50_abstract_weight__24_age_adults_older,0.011464699795413261
LDA50_abstract_weight__25_spatial_body_human,-0.05421608006615089
LDA50_abstract_weight__26_emotional_amygdala_negative,0.05860021567688958
LDA50_abstract_weight__27_disorder_adhd_group,-0.049843662708828285
LDA50_abstract_weight__28_social_empathy_moral,0.024764394148393598
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.014138400218720397
LDA50_abstract_weight__30_decision_making_risk,0.016339424696166116
LDA50_abstract_weight__31_model_models_prediction,-0.033634999280798834
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.022286187783612896
LDA50_abstract_weight__33_memory_retrieval_encoding,0.12432168704930378
LDA50_abstract_weight__34_frequency_hz_ms,-0.07777338626034652
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.05572285797152399
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.032540766245961875
LDA50_abstract_weight__37_language_reading_word,0.05353195035432891
LDA50_abstract_weight__38_semantic_category_representations,0.02542760736578763
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.037660775018287206
LDA50_abstract_weight__40_face_faces_facial,-0.019949135161542182
LDA50_abstract_weight__41_imagery_mental_events,0.0782887572551925
LDA50_abstract_weight__42_visual_cortex_sensory,-0.03576625826257789
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.030578811915927918
LDA50_abstract_weight__44_eye_sleep_gaze,-0.021521653185191
LDA50_abstract_weight__45_motion_perception_visual,-0.06318264910361623
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.012013706909342645
LDA50_abstract_weight__47_attention_attentional_target,-0.007939400932980543
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.01940739323709913
LDA50_abstract_weight__49_depression_mdd_state,-0.07558341829857522
