feature,r
LDA50_abstract_weight__0_network_state_resting,-0.03871187601326444
LDA50_abstract_weight__1_anxiety_trait_personality,-0.044331602733274904
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.02806472721856425
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.05453983054108998
LDA50_abstract_weight__4_stimulus_time_repetition,-0.005413956871181931
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.0885780717440847
LDA50_abstract_weight__6_auditory_speech_temporal,0.037282924345923604
LDA50_abstract_weight__7_reward_feedback_striatum,-0.05835313808511488
LDA50_abstract_weight__8_mpfc_social_medial,0.06724950088601697
LDA50_abstract_weight__9_memory_working_wm,0.09589830301190296
LDA50_abstract_weight__10_food_taste_weight,-0.045239910877410756
LDA50_abstract_weight__11_learning_training_practice,-0.006746223732104328
LDA50_abstract_weight__12_women_men_sex,-0.014028159374517924
LDA50_abstract_weight__13_fear_threat_smokers,-0.05903710699089388
LDA50_abstract_weight__14_disease_ad_pd,-0.03747853499571297
LDA50_abstract_weight__15_task_performance_cognitive,0.07783989657836891
LDA50_abstract_weight__16_response_inhibition_control,0.0214448720145209
LDA50_abstract_weight__17_motor_cortex_hand,-0.006740820900708128
LDA50_abstract_weight__18_number_ips_numerical,0.018435386245461368
LDA50_abstract_weight__19_action_actions_observation,0.06960838506925186
LDA50_abstract_weight__20_control_conflict_task,0.030881284731325523
LDA50_abstract_weight__21_matter_volume_structural,-0.10118067055192378
LDA50_abstract_weight__22_method_group_approach,-0.07803398832789636
LDA50_abstract_weight__23_asd_autism_group,0.017362968440573008
LDA50_abstract_weight__24_age_adults_older,0.00536944459990669
LDA50_abstract_weight__25_spatial_body_human,-0.04036156846496098
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.02573880887660293
LDA50_abstract_weight__27_disorder_adhd_group,-0.05870065030691573
LDA50_abstract_weight__28_social_empathy_moral,-0.0013512715921104544
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.048545228087488325
LDA50_abstract_weight__30_decision_making_risk,-0.02354073983082044
LDA50_abstract_weight__31_model_models_prediction,-0.022316875534462852
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.06382672697954325
LDA50_abstract_weight__33_memory_retrieval_encoding,0.07455261432062564
LDA50_abstract_weight__34_frequency_hz_ms,-0.07320450781989118
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.05855760117786152
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.05503329261543078
LDA50_abstract_weight__37_language_reading_word,0.23491379694102538
LDA50_abstract_weight__38_semantic_category_representations,0.05505192846943522
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.029892370565473215
LDA50_abstract_weight__40_face_faces_facial,-0.03642318210162189
LDA50_abstract_weight__41_imagery_mental_events,0.02180121218985434
LDA50_abstract_weight__42_visual_cortex_sensory,-0.007960322567104836
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.016430273418450922
LDA50_abstract_weight__44_eye_sleep_gaze,-0.0067982217460667215
LDA50_abstract_weight__45_motion_perception_visual,-0.030323524776732013
LDA50_abstract_weight__46_hemisphere_language_stroke,0.02447410848886105
LDA50_abstract_weight__47_attention_attentional_target,0.019808576618977617
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.08626712581230966
LDA50_abstract_weight__49_depression_mdd_state,-0.09954370313763697
