feature,r
LDA50_abstract_weight__0_network_state_resting,-0.005670951042090692
LDA50_abstract_weight__1_anxiety_trait_personality,-0.04121179372843514
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.024724939212231116
LDA50_abstract_weight__3_cortex_anterior_cingulate,-0.04430743132474065
LDA50_abstract_weight__4_stimulus_time_repetition,0.012651996162954017
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.016586600425440478
LDA50_abstract_weight__6_auditory_speech_temporal,-0.03176556046946021
LDA50_abstract_weight__7_reward_feedback_striatum,-0.04066279143953775
LDA50_abstract_weight__8_mpfc_social_medial,-0.029019502261077246
LDA50_abstract_weight__9_memory_working_wm,0.009642859729784936
LDA50_abstract_weight__10_food_taste_weight,-0.024177597189304303
LDA50_abstract_weight__11_learning_training_practice,0.016965274039838083
LDA50_abstract_weight__12_women_men_sex,-0.022880578116475793
LDA50_abstract_weight__13_fear_threat_smokers,-0.032980175069553606
LDA50_abstract_weight__14_disease_ad_pd,-0.03279850063271254
LDA50_abstract_weight__15_task_performance_cognitive,0.05483527780124855
LDA50_abstract_weight__16_response_inhibition_control,0.019644281251086224
LDA50_abstract_weight__17_motor_cortex_hand,0.18472897967662535
LDA50_abstract_weight__18_number_ips_numerical,-0.011289316994306355
LDA50_abstract_weight__19_action_actions_observation,0.08911560536169244
LDA50_abstract_weight__20_control_conflict_task,-0.012320867890071
LDA50_abstract_weight__21_matter_volume_structural,-0.08048488465860482
LDA50_abstract_weight__22_method_group_approach,-0.013128427922050784
LDA50_abstract_weight__23_asd_autism_group,0.01933461157616597
LDA50_abstract_weight__24_age_adults_older,-0.0003435893394880683
LDA50_abstract_weight__25_spatial_body_human,0.030613856210586734
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.0436341702246628
LDA50_abstract_weight__27_disorder_adhd_group,-0.06066465751712736
LDA50_abstract_weight__28_social_empathy_moral,-0.019417753786197072
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.05145107039171559
LDA50_abstract_weight__30_decision_making_risk,-0.010990675368224992
LDA50_abstract_weight__31_model_models_prediction,-0.01757771373720325
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.01763057369924982
LDA50_abstract_weight__33_memory_retrieval_encoding,0.01662754230111055
LDA50_abstract_weight__34_frequency_hz_ms,0.00021789769719495627
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.06617604060436348
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04411742256762157
LDA50_abstract_weight__37_language_reading_word,0.020731797875703988
LDA50_abstract_weight__38_semantic_category_representations,0.01693898255673004
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.0019128409488902145
LDA50_abstract_weight__40_face_faces_facial,-0.021922364361077064
LDA50_abstract_weight__41_imagery_mental_events,0.047890307176847446
LDA50_abstract_weight__42_visual_cortex_sensory,0.09815315091871102
LDA50_abstract_weight__43_magnetic_mechanisms_human,-0.01003638007817436
LDA50_abstract_weight__44_eye_sleep_gaze,0.023908450132405584
LDA50_abstract_weight__45_motion_perception_visual,0.013776183240044839
LDA50_abstract_weight__46_hemisphere_language_stroke,0.0011393976552738394
LDA50_abstract_weight__47_attention_attentional_target,0.04377019442363128
LDA50_abstract_weight__48_prefrontal_cortex_pfc,-0.01782546317066446
LDA50_abstract_weight__49_depression_mdd_state,-0.05937150086936852
