feature,r
LDA50_abstract_weight__0_network_state_resting,-0.002668342204343319
LDA50_abstract_weight__1_anxiety_trait_personality,-0.02552439984133163
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,-0.026986273426001874
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.004188560626275241
LDA50_abstract_weight__4_stimulus_time_repetition,-0.009025835725656992
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.0663377774599053
LDA50_abstract_weight__6_auditory_speech_temporal,0.01800040739637781
LDA50_abstract_weight__7_reward_feedback_striatum,-0.03195508109991049
LDA50_abstract_weight__8_mpfc_social_medial,0.06723642246590614
LDA50_abstract_weight__9_memory_working_wm,0.06548499887833659
LDA50_abstract_weight__10_food_taste_weight,-0.023668465874282056
LDA50_abstract_weight__11_learning_training_practice,-0.013145695228700405
LDA50_abstract_weight__12_women_men_sex,-0.015918809241666686
LDA50_abstract_weight__13_fear_threat_smokers,-0.03219659673397361
LDA50_abstract_weight__14_disease_ad_pd,-0.021483449754711097
LDA50_abstract_weight__15_task_performance_cognitive,0.06125801206173186
LDA50_abstract_weight__16_response_inhibition_control,0.015972033528528683
LDA50_abstract_weight__17_motor_cortex_hand,-0.03906675625614884
LDA50_abstract_weight__18_number_ips_numerical,0.006361898789614361
LDA50_abstract_weight__19_action_actions_observation,0.034090654041954514
LDA50_abstract_weight__20_control_conflict_task,0.028713487715364295
LDA50_abstract_weight__21_matter_volume_structural,-0.09005621300370686
LDA50_abstract_weight__22_method_group_approach,-0.08229066918518094
LDA50_abstract_weight__23_asd_autism_group,0.021338575323615983
LDA50_abstract_weight__24_age_adults_older,0.02080196682361279
LDA50_abstract_weight__25_spatial_body_human,-0.06198976053849819
LDA50_abstract_weight__26_emotional_amygdala_negative,0.01519268103636348
LDA50_abstract_weight__27_disorder_adhd_group,-0.047975227297961394
LDA50_abstract_weight__28_social_empathy_moral,0.016782349431553108
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.038985917476102486
LDA50_abstract_weight__30_decision_making_risk,0.0031635659705809014
LDA50_abstract_weight__31_model_models_prediction,-0.03895023460927508
LDA50_abstract_weight__32_pain_somatosensory_stimulation,-0.03592081399733797
LDA50_abstract_weight__33_memory_retrieval_encoding,0.09742301739372132
LDA50_abstract_weight__34_frequency_hz_ms,-0.08002531930462911
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.0539050942651053
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.04556272951046921
LDA50_abstract_weight__37_language_reading_word,0.16877794051053865
LDA50_abstract_weight__38_semantic_category_representations,0.03518452330083625
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.039073412726087386
LDA50_abstract_weight__40_face_faces_facial,-0.03196799201534037
LDA50_abstract_weight__41_imagery_mental_events,0.036796504540755594
LDA50_abstract_weight__42_visual_cortex_sensory,-0.020987860279515262
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.018428443777076385
LDA50_abstract_weight__44_eye_sleep_gaze,-0.022305123087257843
LDA50_abstract_weight__45_motion_perception_visual,-0.05366716201191602
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.0009859220437894497
LDA50_abstract_weight__47_attention_attentional_target,0.004940478186152814
LDA50_abstract_weight__48_prefrontal_cortex_pfc,0.09942911752305475
LDA50_abstract_weight__49_depression_mdd_state,-0.08866019090666112
