feature,r
LDA50_abstract_weight__0_network_state_resting,0.019184015611584716
LDA50_abstract_weight__1_anxiety_trait_personality,-0.0390607378694733
LDA50_abstract_weight__2_cerebellar_cerebellum_basal,0.007767260702845416
LDA50_abstract_weight__3_cortex_anterior_cingulate,0.022162236068160274
LDA50_abstract_weight__4_stimulus_time_repetition,0.006248996389718938
LDA50_abstract_weight__5_gyrus_frontal_inferior,0.03117632359050145
LDA50_abstract_weight__6_auditory_speech_temporal,0.08911106632711925
LDA50_abstract_weight__7_reward_feedback_striatum,-0.03058823665442271
LDA50_abstract_weight__8_mpfc_social_medial,0.0002944944614433545
LDA50_abstract_weight__9_memory_working_wm,0.008574942935935383
LDA50_abstract_weight__10_food_taste_weight,-0.007399481174120757
LDA50_abstract_weight__11_learning_training_practice,0.004847784091550956
LDA50_abstract_weight__12_women_men_sex,-0.009341815747257313
LDA50_abstract_weight__13_fear_threat_smokers,-0.019389914706924243
LDA50_abstract_weight__14_disease_ad_pd,-0.03169110865399505
LDA50_abstract_weight__15_task_performance_cognitive,0.03434945638734745
LDA50_abstract_weight__16_response_inhibition_control,0.004710064413347157
LDA50_abstract_weight__17_motor_cortex_hand,0.1124047092555946
LDA50_abstract_weight__18_number_ips_numerical,-0.014406740339712986
LDA50_abstract_weight__19_action_actions_observation,0.05194146999427975
LDA50_abstract_weight__20_control_conflict_task,-0.018666763616480453
LDA50_abstract_weight__21_matter_volume_structural,-0.09144607771351825
LDA50_abstract_weight__22_method_group_approach,-0.03664376956668958
LDA50_abstract_weight__23_asd_autism_group,0.013939338666905166
LDA50_abstract_weight__24_age_adults_older,-0.012248209098616033
LDA50_abstract_weight__25_spatial_body_human,-0.021374781053275626
LDA50_abstract_weight__26_emotional_amygdala_negative,-0.009340698974451044
LDA50_abstract_weight__27_disorder_adhd_group,-0.06549738000103861
LDA50_abstract_weight__28_social_empathy_moral,-0.009408319558914106
LDA50_abstract_weight__29_stress_ptsd_trauma,-0.04559575720961885
LDA50_abstract_weight__30_decision_making_risk,-0.014016843555031808
LDA50_abstract_weight__31_model_models_prediction,-0.03481485302999962
LDA50_abstract_weight__32_pain_somatosensory_stimulation,0.07380953051135831
LDA50_abstract_weight__33_memory_retrieval_encoding,0.037912809360403706
LDA50_abstract_weight__34_frequency_hz_ms,-0.03660981109684926
LDA50_abstract_weight__35_schizophrenia_risk_genetic,-0.07878320306662796
LDA50_abstract_weight__36_placebo_treatment_dopamine,-0.043860660847646955
LDA50_abstract_weight__37_language_reading_word,0.05144494461771828
LDA50_abstract_weight__38_semantic_category_representations,0.02145558730507528
LDA50_abstract_weight__39_stimulation_tms_bpd,-0.00906355437816965
LDA50_abstract_weight__40_face_faces_facial,-0.038979270586690276
LDA50_abstract_weight__41_imagery_mental_events,0.05291144868006142
LDA50_abstract_weight__42_visual_cortex_sensory,0.03018397671042208
LDA50_abstract_weight__43_magnetic_mechanisms_human,0.01077399619141409
LDA50_abstract_weight__44_eye_sleep_gaze,-0.0019246336558024618
LDA50_abstract_weight__45_motion_perception_visual,-0.018229964557910334
LDA50_abstract_weight__46_hemisphere_language_stroke,-0.0010137757374270558
LDA50_abstract_weight__47_attention_attentional_target,0.013818476984986386
LDA50_abstract_weight__48_prefrontal_cortex_pfc,-0.005246580378745996
LDA50_abstract_weight__49_depression_mdd_state,-0.08560733888302656
